Time,Diff_psi,Upstream_psi,ConfTemp_C,UpstreamTemp_C,DownstreamTemp_C
01/14/2016 04:33:42.984 PM,0.777315304,13.53254893,25.52749955,24.58715791,24.8265751
01/14/2016 04:33:44.984 PM,0.74447544,13.52125822,25.50177435,24.58903249,24.79612757
01/14/2016 04:33:46.984 PM,0.712764649,13.49657993,25.51908055,24.59090706,24.81275685
01/14/2016 04:33:48.984 PM,0.681473227,13.4815794,25.5289027,24.59020409,24.81814367
01/14/2016 04:33:50.984 PM,0.649036603,13.46399814,25.52492709,24.60332589,24.81954892
01/14/2016 04:33:52.984 PM,0.618809735,13.45432038,25.53100742,24.59535913,24.82259361
01/14/2016 04:33:54.984 PM,0.591421676,13.43028728,25.54246629,24.61199545,24.81486474
01/14/2016 04:33:56.984 PM,0.564388468,13.41431897,25.54199859,24.58903249,24.81627
01/14/2016 04:33:58.984 PM,0.542371565,13.39238272,25.52843498,24.58926681,24.8047936
01/14/2016 04:34:00.984 PM,0.513531842,13.3731885,25.56187559,24.59817094,24.82915134
01/14/2016 04:34:02.984 PM,0.492644012,13.36657536,25.53451527,24.61527578,24.82235941
01/14/2016 04:34:04.984 PM,0.469239964,13.36189778,25.51767736,24.6052004,24.79683022
01/14/2016 04:34:06.984 PM,0.445900434,13.34544559,25.53919236,24.59512481,24.82587249
01/14/2016 04:34:08.984 PM,0.428593374,13.32834821,25.51019366,24.58879817,24.81088316
01/14/2016 04:34:10.984 PM,0.408350728,13.30996047,25.50715337,24.59723367,24.81861209
01/14/2016 04:34:12.984 PM,0.389721041,13.29125013,25.49990338,24.61105821,24.84109555
01/14/2016 04:34:14.984 PM,0.371220391,13.28931458,25.51229847,24.60285726,24.79893819
01/14/2016 04:34:16.984 PM,0.35075193,13.264475,25.50879045,24.5913757,24.83243017
01/14/2016 04:34:18.984 PM,0.3390741,13.2606039,25.50738724,24.59184434,24.83477218
