Time,Diff_psi,Upstream_psi,ConfTemp_C,UpstreamTemp_C,DownstreamTemp_C
01/18/2016 02:00:18.630 PM,44.99999805,45.24963102,24.95466757,24.84273493,24.83524058
01/18/2016 02:00:19.630 PM,44.9617709,45.23898548,24.95466757,24.84320332,24.82399885
01/18/2016 02:00:20.630 PM,44.92205983,45.11930386,24.94623842,24.83992456,24.82540408
01/18/2016 02:00:21.630 PM,44.88483271,45.10398074,24.93453101,24.83430378,24.82071996
01/18/2016 02:00:22.830 PM,44.83729878,45.09881927,24.93406271,24.83898777,24.84695044
01/18/2016 02:00:23.630 PM,44.80724934,45.04155919,24.93593591,24.83102496,24.8642805
01/18/2016 02:00:24.630 PM,44.76779634,44.98042801,24.94483354,24.85397622,24.83289858
01/18/2016 02:00:25.630 PM,44.72966597,44.98284745,24.93546761,24.83992456,24.81790946
01/18/2016 02:00:26.630 PM,44.69011619,44.96026601,24.94577013,24.81650421,24.83430378
01/18/2016 02:00:27.630 PM,44.65155032,44.89703799,24.94249208,24.83430378,24.82774612
01/18/2016 02:00:28.630 PM,44.61250056,44.83542292,24.95607242,24.83851937,24.82446726
01/18/2016 02:00:29.630 PM,44.57533797,44.81655129,24.97480328,24.84929238,24.82306203
01/18/2016 02:00:30.630 PM,44.53801408,44.82897108,24.96122348,24.82446726,24.82961975
01/18/2016 02:00:31.630 PM,44.49901271,44.74735531,24.9406189,24.82493567,24.84601366
01/18/2016 02:00:32.630 PM,44.45880161,44.65283586,24.94670671,24.85303945,24.84882399
01/18/2016 02:00:33.630 PM,44.42176806,44.6552553,24.95700898,24.84695044,24.83992456
01/18/2016 02:00:34.630 PM,44.38237958,44.64041607,24.91345695,24.84086135,24.83008815
01/18/2016 02:00:35.630 PM,44.34382983,44.63348034,24.93827741,24.85257107,24.83570898
01/18/2016 02:00:36.630 PM,44.30824794,44.50395966,24.94483354,24.82493567,24.83851937
01/18/2016 02:00:37.630 PM,44.27021434,44.4781523,24.9677793,24.84367171,24.8263409
01/18/2016 02:00:38.630 PM,44.2316646,44.47460379,24.95232616,24.84507688,24.84320332
01/18/2016 02:00:39.630 PM,44.19269549,44.46411955,24.93218949,24.82961975,24.81463053
01/18/2016 02:00:40.630 PM,44.15603291,44.38298767,24.94811158,24.82493567,24.83711418
01/18/2016 02:00:41.630 PM,44.11869289,44.34814773,24.95560414,24.82774612,24.82961975
01/18/2016 02:00:42.630 PM,44.0810948,44.35492217,24.94577013,24.84320332,24.83758258
01/18/2016 02:00:43.630 PM,44.04070628,44.24524089,24.95185787,24.84601366,24.82306203
01/18/2016 02:00:44.630 PM,44.00276946,44.22653056,24.94342867,24.84507688,24.83430378
01/18/2016 02:00:45.630 PM,43.96560687,44.23024037,24.93734081,24.83711418,24.84086135
01/18/2016 02:00:46.630 PM,43.92897655,44.17620621,24.92001342,24.83477218,24.82961975
01/18/2016 02:00:47.630 PM,43.8900397,44.11184911,24.96637449,24.83664578,24.84320332
